Unnamed: 0,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,y
29488,37.0,blue-collar,single,professional.course,no,yes,no,cellular,apr,mon,304.0,1,999,1,failure,no
29489,53.0,admin.,married,professional.course,no,yes,no,cellular,apr,mon,185.0,1,999,0,nonexistent,no
29490,48.0,services,divorced,high.school,no,yes,yes,cellular,apr,mon,108.0,1,999,0,nonexistent,no
29491,48.0,services,divorced,high.school,no,yes,no,cellular,apr,mon,90.0,3,999,1,failure,no
29492,34.0,technician,married,professional.course,no,yes,no,cellular,apr,mon,122.0,3,999,0,nonexistent,no
29493,48.0,services,divorced,high.school,no,yes,no,cellular,apr,mon,365.0,1,999,0,nonexistent,no
29494,38.0,admin.,single,university.degree,no,yes,no,cellular,apr,mon,,1,999,1,failure,no
29495,38.0,admin.,single,university.degree,no,yes,no,cellular,apr,mon,275.0,1,999,0,nonexistent,no
29496,44.0,blue-collar,married,basic.6y,no,yes,yes,cellular,apr,mon,7.0,6,999,0,nonexistent,no
29497,34.0,admin.,single,university.degree,no,yes,no,cellular,apr,mon,285.0,1,999,0,nonexistent,no
29498,73.0,retired,married,basic.4y,no,yes,no,cellular,apr,mon,158.0,1,6,1,success,no
29499,54.0,technician,married,high.school,no,yes,no,cellular,apr,mon,178.0,5,999,0,nonexistent,no
29500,31.0,technician,single,professional.course,no,yes,no,cellular,apr,mon,199.0,6,999,0,nonexistent,no
29501,46.0,blue-collar,married,basic.9y,unknown,no,no,cellular,apr,mon,63.0,2,999,0,nonexistent,no
29502,31.0,blue-collar,single,basic.9y,no,no,no,cellular,apr,mon,,5,999,0,nonexistent,no
29503,56.0,retired,divorced,university.degree,no,yes,no,cellular,apr,mon,199.0,5,9,1,success,no
29504,46.0,blue-collar,married,basic.9y,unknown,yes,no,cellular,apr,mon,,1,999,0,nonexistent,no
29505,40.0,blue-collar,married,basic.6y,unknown,yes,no,telephone,apr,mon,534.0,1,999,0,nonexistent,no
29506,37.0,management,married,university.degree,no,yes,no,cellular,apr,mon,198.0,1,999,0,nonexistent,no
29507,54.0,technician,married,professional.course,unknown,yes,no,cellular,apr,mon,,2,999,0,nonexistent,no
29508,37.0,management,married,university.degree,no,no,no,cellular,apr,mon,352.0,1,999,0,nonexistent,no
29509,29.0,technician,single,university.degree,no,yes,no,cellular,apr,mon,210.0,2,999,0,nonexistent,no
29510,43.0,admin.,single,university.degree,no,yes,no,cellular,apr,mon,670.0,4,11,1,success,yes
29511,53.0,services,married,high.school,no,yes,no,cellular,apr,mon,62.0,4,999,0,nonexistent,no
29512,35.0,technician,single,university.degree,unknown,no,no,cellular,apr,mon,712.0,1,999,0,nonexistent,no
29513,37.0,management,married,university.degree,no,no,no,cellular,apr,mon,401.0,1,999,0,nonexistent,no
29514,33.0,technician,married,high.school,no,yes,no,cellular,apr,mon,59.0,1,999,0,nonexistent,no
29515,42.0,services,married,university.degree,no,yes,no,cellular,apr,mon,17.0,6,999,0,nonexistent,no
29516,41.0,services,married,high.school,no,no,no,cellular,apr,mon,319.0,2,999,1,failure,no
29517,,services,single,high.school,no,yes,no,cellular,apr,mon,142.0,2,999,1,failure,no
29518,40.0,technician,married,professional.course,no,yes,yes,cellular,apr,mon,314.0,1,999,0,nonexistent,no
29519,40.0,management,married,university.degree,unknown,no,no,cellular,apr,mon,28.0,7,999,0,nonexistent,no
29520,40.0,admin.,single,high.school,no,yes,no,cellular,apr,mon,133.0,1,999,0,nonexistent,yes
29521,34.0,admin.,married,basic.9y,no,yes,no,cellular,apr,mon,317.0,1,999,0,nonexistent,no
29522,35.0,admin.,single,basic.9y,no,yes,no,cellular,apr,mon,79.0,1,999,1,failure,no
29523,26.0,admin.,single,high.school,no,yes,no,cellular,apr,mon,190.0,1,999,0,nonexistent,yes
29524,41.0,,divorced,high.school,unknown,yes,no,cellular,apr,mon,111.0,1,999,0,nonexistent,no
29525,29.0,technician,single,university.degree,no,no,yes,cellular,apr,mon,222.0,1,999,0,nonexistent,no
29526,34.0,blue-collar,married,basic.9y,unknown,no,yes,cellular,apr,mon,49.0,5,999,1,failure,no
29527,38.0,technician,married,professional.course,no,no,no,cellular,apr,mon,277.0,1,999,0,nonexistent,no
29528,37.0,blue-collar,married,high.school,no,yes,no,cellular,apr,mon,9.0,5,999,0,nonexistent,no
29529,54.0,,married,professional.course,unknown,yes,no,cellular,apr,mon,698.0,1,999,0,nonexistent,no
29530,57.0,entrepreneur,single,university.degree,no,no,yes,cellular,apr,mon,7.0,4,999,0,nonexistent,no
29531,37.0,management,married,university.degree,no,yes,no,cellular,apr,mon,13.0,5,999,0,nonexistent,no
29532,39.0,technician,single,professional.course,no,no,no,cellular,apr,mon,714.0,1,999,0,nonexistent,no
29533,42.0,services,married,university.degree,no,yes,no,cellular,apr,mon,257.0,1,999,0,nonexistent,no
29534,26.0,admin.,single,high.school,no,no,no,cellular,apr,mon,785.0,1,999,0,nonexistent,yes
29535,57.0,management,divorced,university.degree,unknown,no,no,cellular,apr,mon,322.0,2,999,0,nonexistent,no
29536,36.0,admin.,married,high.school,no,no,no,cellular,apr,mon,658.0,1,999,0,nonexistent,no
29537,50.0,blue-collar,married,basic.9y,no,no,no,cellular,apr,mon,98.0,3,999,0,nonexistent,no
29538,42.0,,single,university.degree,unknown,no,yes,cellular,apr,mon,144.0,1,999,0,nonexistent,no
29539,,technician,married,,no,yes,yes,cellular,apr,mon,42.0,1,999,0,nonexistent,no
29540,50.0,services,married,high.school,no,yes,no,cellular,apr,mon,12.0,6,999,0,nonexistent,no
29541,41.0,admin.,married,high.school,no,yes,yes,cellular,apr,mon,254.0,1,999,0,nonexistent,no
29542,52.0,admin.,divorced,basic.9y,no,yes,yes,cellular,apr,mon,9.0,5,999,1,failure,no
29543,26.0,admin.,single,high.school,no,no,no,cellular,apr,mon,123.0,3,999,0,nonexistent,no
29544,40.0,blue-collar,married,basic.6y,no,no,no,cellular,apr,mon,97.0,2,999,0,nonexistent,no
29545,46.0,entrepreneur,married,unknown,no,yes,yes,cellular,apr,mon,207.0,2,999,0,nonexistent,no
29546,32.0,student,single,university.degree,no,yes,no,cellular,apr,mon,712.0,4,999,0,nonexistent,yes
29547,59.0,self-employed,married,professional.course,no,yes,no,cellular,apr,mon,274.0,5,999,0,nonexistent,no
29548,40.0,services,married,high.school,no,yes,no,cellular,apr,mon,72.0,1,999,1,failure,no
29549,,technician,married,high.school,no,no,no,cellular,apr,mon,207.0,1,999,0,nonexistent,no
29550,38.0,blue-collar,divorced,basic.6y,no,yes,yes,cellular,apr,mon,37.0,1,999,1,failure,no
29551,35.0,blue-collar,married,high.school,unknown,yes,no,cellular,apr,mon,19.0,5,999,0,nonexistent,no
29552,36.0,technician,married,high.school,no,no,no,cellular,apr,mon,517.0,1,999,0,nonexistent,no
29553,32.0,admin.,married,high.school,no,yes,yes,telephone,apr,mon,24.0,1,999,2,failure,no
29554,33.0,services,married,high.school,no,yes,yes,cellular,apr,mon,18.0,5,999,0,nonexistent,no
29555,40.0,admin.,divorced,university.degree,no,yes,no,cellular,apr,mon,238.0,1,999,0,nonexistent,no
29556,36.0,management,married,university.degree,no,yes,yes,cellular,apr,mon,163.0,1,999,1,failure,no
29557,41.0,admin.,married,high.school,no,yes,yes,cellular,apr,mon,982.0,1,999,0,nonexistent,no
29558,45.0,services,divorced,basic.9y,no,no,no,cellular,apr,mon,231.0,1,999,0,nonexistent,no
29559,33.0,blue-collar,married,high.school,no,no,no,cellular,apr,mon,164.0,1,999,0,nonexistent,no
29560,41.0,blue-collar,single,basic.4y,no,yes,no,cellular,apr,mon,94.0,1,999,0,nonexistent,no
29561,36.0,management,married,university.degree,no,no,no,cellular,apr,mon,450.0,1,999,1,failure,no
29562,34.0,management,married,university.degree,no,yes,yes,cellular,apr,mon,107.0,1,999,0,nonexistent,yes
29563,42.0,services,married,high.school,no,yes,no,cellular,apr,mon,274.0,1,999,0,nonexistent,no
29564,42.0,services,married,high.school,no,yes,no,cellular,apr,mon,200.0,1,999,0,nonexistent,no
29565,34.0,blue-collar,single,basic.9y,unknown,yes,no,cellular,apr,mon,90.0,2,999,1,failure,no
29566,68.0,,married,high.school,no,yes,no,cellular,apr,mon,194.0,1,999,0,nonexistent,yes
29567,40.0,technician,single,professional.course,no,yes,no,cellular,apr,mon,250.0,1,999,1,failure,no
29568,35.0,technician,single,university.degree,no,yes,no,cellular,apr,mon,79.0,1,999,0,nonexistent,no
29569,40.0,technician,single,professional.course,no,yes,yes,cellular,apr,mon,538.0,1,999,0,nonexistent,no
29570,42.0,blue-collar,married,basic.4y,no,yes,no,cellular,apr,mon,257.0,1,999,0,nonexistent,no
29571,43.0,management,married,university.degree,no,yes,yes,cellular,apr,mon,21.0,5,999,0,nonexistent,no
29572,33.0,,married,basic.9y,unknown,yes,no,cellular,apr,mon,335.0,1,999,1,failure,no
29573,30.0,technician,divorced,university.degree,no,no,no,cellular,apr,mon,96.0,1,999,0,nonexistent,no
29574,38.0,management,divorced,university.degree,no,no,yes,cellular,apr,mon,72.0,1,999,1,failure,no
29575,40.0,retired,single,high.school,no,yes,no,cellular,apr,mon,166.0,4,999,0,nonexistent,no
29576,37.0,services,divorced,high.school,unknown,yes,yes,cellular,apr,mon,92.0,1,999,1,failure,no
29577,35.0,blue-collar,married,high.school,unknown,no,no,cellular,apr,mon,63.0,1,999,0,nonexistent,no
29578,36.0,management,single,high.school,no,yes,no,cellular,apr,mon,508.0,1,999,0,nonexistent,no
29579,35.0,,married,high.school,unknown,yes,no,cellular,apr,mon,219.0,1,999,0,nonexistent,no
29580,47.0,management,married,university.degree,no,no,no,cellular,apr,mon,51.0,3,999,0,nonexistent,no
29581,30.0,blue-collar,married,basic.4y,no,no,no,cellular,apr,mon,,5,999,0,nonexistent,no
29582,58.0,services,married,,no,yes,no,cellular,apr,mon,41.0,3,999,0,nonexistent,no
29583,45.0,technician,single,professional.course,no,unknown,unknown,cellular,apr,mon,80.0,1,999,0,nonexistent,no
29584,35.0,admin.,single,university.degree,no,unknown,unknown,cellular,apr,mon,59.0,2,999,1,failure,no
29585,49.0,,married,basic.6y,unknown,no,no,cellular,apr,mon,68.0,5,999,1,failure,no
29586,38.0,management,divorced,university.degree,no,no,no,cellular,apr,mon,611.0,1,999,1,failure,no
29587,57.0,entrepreneur,single,university.degree,no,yes,yes,cellular,apr,mon,45.0,1,999,1,failure,no
29588,26.0,admin.,single,high.school,no,no,no,telephone,apr,mon,216.0,2,999,0,nonexistent,yes
29589,35.0,services,single,professional.course,unknown,no,no,cellular,apr,mon,204.0,3,999,0,nonexistent,no
29590,31.0,management,single,university.degree,no,yes,no,cellular,apr,mon,92.0,1,999,1,failure,no
29591,46.0,admin.,married,high.school,unknown,no,no,cellular,apr,mon,11.0,5,999,2,failure,no
29592,,admin.,divorced,university.degree,no,no,yes,cellular,apr,mon,473.0,1,999,1,failure,no
29593,34.0,technician,married,basic.9y,no,no,no,cellular,apr,mon,110.0,1,999,0,nonexistent,no
29594,30.0,blue-collar,married,basic.4y,no,no,no,cellular,apr,mon,87.0,4,999,1,failure,no
29595,44.0,blue-collar,married,basic.4y,no,no,no,cellular,apr,mon,92.0,3,999,1,failure,no
29596,57.0,entrepreneur,single,university.degree,no,yes,no,cellular,apr,mon,720.0,1,999,0,nonexistent,yes
29597,43.0,services,single,university.degree,no,yes,no,cellular,apr,mon,178.0,4,999,0,nonexistent,no
29598,29.0,blue-collar,married,basic.6y,no,no,no,cellular,apr,mon,84.0,1,999,0,nonexistent,no
29599,38.0,blue-collar,married,professional.course,no,no,yes,cellular,apr,mon,123.0,1,999,1,failure,no
29600,48.0,services,single,basic.9y,no,yes,no,cellular,apr,mon,16.0,5,999,0,nonexistent,no
29601,34.0,technician,married,basic.9y,no,no,no,cellular,apr,mon,617.0,1,999,0,nonexistent,no
29602,36.0,services,single,high.school,unknown,no,yes,cellular,apr,mon,76.0,5,999,0,nonexistent,no
29603,43.0,management,married,university.degree,no,no,no,telephone,apr,mon,205.0,1,999,0,nonexistent,no
29604,32.0,technician,single,professional.course,no,no,no,cellular,apr,mon,62.0,1,999,1,failure,no
29605,32.0,technician,single,professional.course,no,no,no,cellular,apr,mon,33.0,1,6,1,success,no
29606,43.0,management,married,university.degree,no,no,no,cellular,apr,mon,246.0,1,999,1,failure,no
29607,52.0,services,married,basic.6y,no,no,yes,cellular,apr,mon,44.0,2,999,2,failure,no
29608,56.0,self-employed,married,university.degree,no,no,no,cellular,apr,mon,83.0,3,999,1,failure,no
29609,19.0,student,single,unknown,no,unknown,unknown,cellular,apr,mon,213.0,3,999,0,nonexistent,yes
29610,26.0,blue-collar,single,basic.9y,no,no,no,cellular,apr,mon,586.0,1,999,0,nonexistent,yes
29611,43.0,management,married,university.degree,no,no,yes,cellular,apr,mon,443.0,1,999,1,failure,no
29612,35.0,services,married,basic.9y,unknown,yes,no,cellular,apr,mon,201.0,3,999,0,nonexistent,no
29613,31.0,services,divorced,high.school,no,no,no,cellular,apr,mon,379.0,1,999,0,nonexistent,no
29614,31.0,services,divorced,high.school,no,no,no,cellular,apr,mon,330.0,1,999,0,nonexistent,no
29615,47.0,admin.,divorced,university.degree,no,yes,no,cellular,apr,mon,40.0,1,999,1,failure,no
29616,21.0,services,single,basic.9y,no,no,no,cellular,apr,mon,293.0,2,999,0,nonexistent,no
29617,34.0,blue-collar,married,basic.9y,no,yes,no,cellular,apr,mon,240.0,1,999,1,failure,no
29618,45.0,services,married,basic.4y,no,unknown,unknown,cellular,apr,mon,130.0,3,999,0,nonexistent,no
29619,37.0,technician,single,university.degree,no,no,no,cellular,apr,mon,190.0,1,999,0,nonexistent,no
29620,36.0,technician,divorced,professional.course,no,no,no,cellular,apr,mon,15.0,2,999,0,nonexistent,no
29621,36.0,technician,single,professional.course,unknown,yes,no,cellular,apr,mon,59.0,3,999,0,nonexistent,no
29622,48.0,services,divorced,high.school,no,yes,yes,cellular,apr,mon,111.0,2,999,1,failure,no
29623,57.0,services,married,high.school,unknown,yes,no,cellular,apr,mon,157.0,1,999,0,nonexistent,no
29624,53.0,housemaid,married,basic.6y,unknown,unknown,unknown,cellular,apr,mon,372.0,2,999,0,nonexistent,no
29625,73.0,retired,married,basic.4y,no,yes,yes,cellular,apr,mon,128.0,2,999,0,nonexistent,no
29626,23.0,student,single,high.school,no,yes,no,cellular,apr,mon,637.0,1,999,0,nonexistent,no
29627,32.0,technician,married,professional.course,no,yes,no,cellular,apr,mon,140.0,1,999,0,nonexistent,no
29628,56.0,self-employed,married,university.degree,no,yes,no,cellular,apr,mon,222.0,1,999,1,failure,no
29629,37.0,technician,single,professional.course,no,yes,no,cellular,apr,mon,20.0,4,999,0,nonexistent,no
29630,34.0,,married,basic.9y,no,yes,no,cellular,apr,mon,151.0,2,999,0,nonexistent,no
29631,51.0,,married,high.school,no,yes,no,cellular,apr,mon,272.0,1,999,0,nonexistent,no
29632,56.0,services,married,basic.4y,no,yes,yes,cellular,apr,mon,15.0,1,999,0,nonexistent,no
29633,28.0,self-employed,single,university.degree,no,yes,no,cellular,apr,mon,64.0,1,999,0,nonexistent,no
29634,37.0,technician,single,professional.course,no,no,no,cellular,apr,mon,147.0,1,999,0,nonexistent,no
29635,31.0,technician,single,professional.course,no,yes,no,cellular,apr,mon,170.0,1,999,1,failure,no
29636,31.0,technician,single,professional.course,no,no,no,cellular,apr,mon,217.0,1,999,0,nonexistent,no
29637,46.0,services,married,high.school,no,no,no,cellular,apr,mon,53.0,1,999,1,failure,no
29638,28.0,self-employed,single,university.degree,no,yes,no,cellular,apr,mon,187.0,1,999,0,nonexistent,no
29639,46.0,services,married,high.school,no,no,no,telephone,apr,mon,60.0,1,999,0,nonexistent,no
29640,46.0,services,married,high.school,no,yes,no,cellular,apr,mon,180.0,1,999,0,nonexistent,no
29641,30.0,admin.,single,university.degree,unknown,no,no,cellular,apr,mon,162.0,1,999,0,nonexistent,no
29642,,admin.,married,university.degree,no,yes,no,cellular,apr,mon,75.0,1,999,0,nonexistent,no
29643,39.0,blue-collar,married,basic.4y,unknown,yes,no,cellular,apr,mon,405.0,2,999,0,nonexistent,no
29644,43.0,management,married,university.degree,no,yes,no,cellular,apr,mon,818.0,2,999,1,failure,no
29645,57.0,,married,high.school,unknown,yes,no,cellular,apr,mon,297.0,2,999,0,nonexistent,no
29646,19.0,student,single,unknown,no,yes,no,cellular,apr,mon,159.0,2,999,0,nonexistent,no
29647,45.0,blue-collar,married,basic.6y,no,no,no,cellular,apr,mon,293.0,1,1,1,success,no
29648,32.0,technician,single,professional.course,no,yes,no,cellular,apr,mon,54.0,1,999,0,nonexistent,no
29649,55.0,services,married,high.school,no,yes,yes,cellular,apr,mon,691.0,1,999,0,nonexistent,yes
29650,48.0,retired,divorced,basic.4y,unknown,yes,no,cellular,apr,mon,132.0,3,999,0,nonexistent,no
29651,50.0,blue-collar,married,basic.9y,no,yes,no,cellular,apr,mon,567.0,1,999,0,nonexistent,yes
29652,40.0,self-employed,married,basic.9y,no,yes,yes,cellular,apr,mon,64.0,4,999,0,nonexistent,no
29653,33.0,blue-collar,married,high.school,no,unknown,unknown,cellular,apr,mon,19.0,5,999,0,nonexistent,no
29654,39.0,unemployed,single,high.school,no,yes,no,telephone,apr,mon,22.0,1,999,0,nonexistent,no
29655,34.0,technician,married,basic.9y,no,yes,no,cellular,apr,mon,904.0,2,999,0,nonexistent,yes
29656,31.0,admin.,single,university.degree,no,yes,no,cellular,apr,mon,239.0,1,999,1,failure,no
29657,53.0,blue-collar,married,high.school,unknown,yes,no,cellular,apr,mon,354.0,1,999,0,nonexistent,no
29658,47.0,self-employed,married,university.degree,no,no,no,cellular,apr,mon,145.0,1,999,0,nonexistent,no
29659,52.0,admin.,married,university.degree,no,yes,no,cellular,apr,mon,95.0,2,999,0,nonexistent,no
29660,44.0,blue-collar,married,basic.6y,no,no,no,cellular,apr,mon,400.0,1,999,0,nonexistent,no
29661,41.0,blue-collar,married,basic.4y,unknown,no,no,cellular,apr,mon,197.0,3,999,0,nonexistent,no
29662,40.0,admin.,single,university.degree,no,yes,no,cellular,apr,mon,221.0,1,999,0,nonexistent,no
29663,34.0,blue-collar,married,basic.9y,no,yes,no,cellular,apr,mon,318.0,1,999,0,nonexistent,no
29664,40.0,management,married,university.degree,no,yes,no,cellular,apr,mon,96.0,2,999,1,failure,no
29665,46.0,blue-collar,married,basic.9y,unknown,no,yes,cellular,apr,mon,222.0,1,999,0,nonexistent,no
29666,44.0,blue-collar,married,basic.4y,no,unknown,unknown,cellular,apr,mon,308.0,1,999,1,failure,no
29667,29.0,blue-collar,married,basic.9y,unknown,no,no,cellular,apr,mon,54.0,1,999,1,failure,no
29668,71.0,retired,married,university.degree,no,no,no,cellular,apr,mon,349.0,1,999,0,nonexistent,yes
29669,38.0,admin.,single,university.degree,no,yes,yes,cellular,apr,mon,6.0,1,999,0,nonexistent,no
29670,46.0,services,married,high.school,no,no,no,cellular,apr,mon,91.0,1,999,1,failure,no
29671,52.0,services,married,basic.6y,no,yes,no,cellular,apr,mon,44.0,1,999,0,nonexistent,no
29672,49.0,entrepreneur,married,university.degree,no,yes,no,cellular,apr,mon,48.0,1,999,1,failure,no
29673,52.0,services,married,basic.6y,no,no,no,cellular,apr,mon,157.0,1,999,1,failure,no
29674,48.0,services,divorced,,no,no,no,cellular,apr,mon,715.0,1,999,1,failure,no
29675,33.0,blue-collar,married,high.school,no,no,no,cellular,apr,mon,87.0,2,999,2,failure,no
29676,56.0,housemaid,married,basic.4y,no,yes,no,cellular,apr,mon,325.0,1,999,0,nonexistent,yes
29677,49.0,entrepreneur,married,university.degree,no,yes,no,cellular,apr,mon,334.0,1,999,0,nonexistent,no
29678,46.0,admin.,married,high.school,unknown,yes,no,cellular,apr,mon,9.0,1,999,0,nonexistent,no
29679,46.0,blue-collar,married,basic.9y,unknown,yes,no,cellular,apr,mon,72.0,1,999,0,nonexistent,no
29680,47.0,,married,basic.9y,no,yes,no,cellular,apr,mon,238.0,1,999,0,nonexistent,no
29681,37.0,admin.,married,university.degree,no,yes,yes,cellular,apr,mon,245.0,1,999,0,nonexistent,no
29682,75.0,retired,divorced,basic.4y,no,no,no,cellular,apr,mon,227.0,4,999,0,nonexistent,yes
29683,23.0,admin.,married,,no,no,no,cellular,apr,mon,297.0,4,999,0,nonexistent,no
29684,57.0,management,divorced,university.degree,unknown,yes,no,cellular,apr,mon,108.0,1,999,0,nonexistent,no
29685,50.0,technician,married,professional.course,no,yes,no,cellular,apr,mon,38.0,1,999,0,nonexistent,no
29686,,admin.,single,university.degree,no,no,no,cellular,apr,mon,59.0,3,999,0,nonexistent,no
